meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
17th FINA World Championships 2017,01:50.00,24/07/2017,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,1,1,797,Budapest,HUN
British National Championships (50m),01:50.71,23/04/2017,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,2,2,782,Sheffield,GBR
British Championships 2016,01:50.72,17/04/2016,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,3,3,781,Glasgow,GBR
18th FINA World Championships 2019,01:51.14,22/07/2019,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,4,4,773,Gwangju,KOR
ASA Youth MC & Open Champs 2014,01:51.32,05/08/2014,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,5,5,769,Sheffield,GBR
ASA Youth MC & Open Champs 2014,01:51.34,05/08/2014,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,6,6,768,Sheffield,GBR
BUCS Long Course 2017,01:51.38,18/02/2017,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,7,7,768,Sheffield,GBR
British Summer National Championships (50m),01:51.52,29/07/2015,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,8,8,765,Sheffield,GBR
XXIII Juegos CAC-Barranquilla,01:51.61,25/07/2018,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,9,9,763,Barranquilla,COL
Edinburgh International 2017,01:51.71,10/03/2017,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,10,10,761,Edinburgh,NED
British Summer National Championships (50m),01:51.75,29/07/2015,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,11,11,760,Sheffield,GBR
BUCS Long Course 2016,01:51.78,20/02/2016,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,12,12,759,Sheffield,GBR
18th Pan American Games 2019,01:52.10,07/08/2019,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,13,13,753,Lima,PER
29th Summer Universiade 2017,01:52.50,21/08/2017,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,14,14,745,Taipei City,TPE
18th Pan American Games 2019,01:52.55,07/08/2019,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,15,15,744,Lima,PER
Swimcup Amsterdam,01:55.11,13/12/2019,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,16,16,695,Amsterdam,NED
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,01:55.48,06/06/2015,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,17,17,689,Canet-en-Roussillon,FRA
Atlanta Classic 2021,01:56.32,14/05/2021,Men 200 Freestyle LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,18,18,674,Atlanta,USA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,01:57.09,06/06/2015,Men 200 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,19,19,661,Canet-en-Roussillon,FRA
